id,syllogism,validity,plausibility,fol,clif,cgif,clingo,tflplus,minifol2,sef
26,Every canine creature is a mammal. No canine creature belongs to the category of fish. It follows that certain mammals are not piscine creatures.,True,True,"∀x (CanineCreature(x) → Mammal(x))
 ∀x (Canine(x) → ¬CreatureBelongToTheCategoryOfFish(x))
 ∃x (Mammal(x) ∧ NotPiscineCreature(x))
","forall x (caninecreature(x) implies mammal(x))
 forall x (canine(x) implies not creaturebelongtothecategoryoffish(x))
 exists x (mammal(x) and notpiscinecreature(x))
","[@every *x [(caninecreature[(?x)]  mammal[(?x)])]
 @every *x [(canine[(?x)]  ~creaturebelongtothecategoryoffish[(?x)])]
 *x [(mammal[(?x)]  notpiscinecreature[(?x)])]
]","forall (caninecreature(x) -: mammal(x))
 forall (canine(x) -: notcreaturebelongtothecategoryoffish(x))
  (mammal(x) , notpiscinecreature(x))
",-(+C0-+M0)-(+C0--+C0)+(+M1++N1),"all:x (caninecreature(x) :- mammal(x))
 all:x (canine(x) :- ~creaturebelongtothecategoryoffish(x))
 x (mammal(x) & notpiscinecreature(x))
",categorical
a45774a3-287d-449e-8015-57d0a0b6e3d4,"There is nothing that is a canine which is also a feline. Every animal that is a dog is, by its very nature, a canine. It can be logically concluded that no dogs are felines.",True,True,"∀x (There(x) → NothingThatACanineWhichAlsoAFeline(x))
 ∀x (AnimalThat(x) → DogByItsVeryNatureACanine(x))
 ∀x (ItCanBeLogicallyConcludedThatNoDog(x) → Feline(x))
","forall x (there(x) implies nothingthatacaninewhichalsoafeline(x))
 forall x (animalthat(x) implies dogbyitsverynatureacanine(x))
 forall x (itcanbelogicallyconcludedthatnodog(x) implies feline(x))
","[@every *x [(there[(?x)]  nothingthatacaninewhichalsoafeline[(?x)])]
 @every *x [(animalthat[(?x)]  dogbyitsverynatureacanine[(?x)])]
 @every *x [(itcanbelogicallyconcludedthatnodog[(?x)]  feline[(?x)])]
]","forall (there(x) -: nothingthatacaninewhichalsoafeline(x))
 forall (animalthat(x) -: dogbyitsverynatureacanine(x))
 forall (itcanbelogicallyconcludedthatnodog(x) -: feline(x))
",-(+T0-+N0)-(+A0-+D0)-(+I0-+F0),"all:x (there(x) :- nothingthatacaninewhichalsoafeline(x))
 all:x (animalthat(x) :- dogbyitsverynatureacanine(x))
 all:x (itcanbelogicallyconcludedthatnodog(x) :- feline(x))
",categorical
e364a21e-cecb-4050-818a-20c1195a0f9b,"There is not a single item that is both a color and red. Of the items that are hues, a portion of them are red. It must be the case that some hues are not colors.",True,False,"∀x (There(x) → NotASingleItemThatBothAColorAndRed(x))
 ∀x (OfTheItemThat(x) → HueAPortionOfThemRed(x))
 ∀x (ItMustBeTheCaseThatSomeHue(x) → NotColor(x))
","forall x (there(x) implies notasingleitemthatbothacolorandred(x))
 forall x (oftheitemthat(x) implies hueaportionofthemred(x))
 forall x (itmustbethecasethatsomehue(x) implies notcolor(x))
","[@every *x [(there[(?x)]  notasingleitemthatbothacolorandred[(?x)])]
 @every *x [(oftheitemthat[(?x)]  hueaportionofthemred[(?x)])]
 @every *x [(itmustbethecasethatsomehue[(?x)]  notcolor[(?x)])]
]","forall (there(x) -: notasingleitemthatbothacolorandred(x))
 forall (oftheitemthat(x) -: hueaportionofthemred(x))
 forall (itmustbethecasethatsomehue(x) -: notcolor(x))
",-(+T0-+N0)-(+O0-+H0)-(+I0-+N0),"all:x (there(x) :- notasingleitemthatbothacolorandred(x))
 all:x (oftheitemthat(x) :- hueaportionofthemred(x))
 all:x (itmustbethecasethatsomehue(x) :- notcolor(x))
",categorical
ddbd0598-37ce-41d2-89c6-73109dcf196c,Everything that is a salamander is a planet. A few salamanders are amphibians. It must follow that a certain number of amphibians are planets.,True,False,"∀x (EverythingThat(x) → SalamanderAPlanet(x))
 ∀x (FewSalamander(x) → Amphibian(x))
 ∀x (ItMustFollowThatACertainNumberOfAmphibian(x) → Planet(x))
","forall x (everythingthat(x) implies salamanderaplanet(x))
 forall x (fewsalamander(x) implies amphibian(x))
 forall x (itmustfollowthatacertainnumberofamphibian(x) implies planet(x))
","[@every *x [(everythingthat[(?x)]  salamanderaplanet[(?x)])]
 @every *x [(fewsalamander[(?x)]  amphibian[(?x)])]
 @every *x [(itmustfollowthatacertainnumberofamphibian[(?x)]  planet[(?x)])]
]","forall (everythingthat(x) -: salamanderaplanet(x))
 forall (fewsalamander(x) -: amphibian(x))
 forall (itmustfollowthatacertainnumberofamphibian(x) -: planet(x))
",-(+E0-+S0)-(+F0-+A0)-(+I0-+P0),"all:x (everythingthat(x) :- salamanderaplanet(x))
 all:x (fewsalamander(x) :- amphibian(x))
 all:x (itmustfollowthatacertainnumberofamphibian(x) :- planet(x))
",categorical
166ef094-68ea-4c29-88fb-a7ae68694ba2,"Some animal that is a reptile is not an amphibian. It is known that a portion of crocodiles are reptiles. From this, we can deduce that some crocodiles are not amphibians.",False,True,"∀x (AnimalThat(x) → ReptileNotAnAmphibian(x))
 ∀x (It(x) → KnownThatAPortionOfCrocodileReptile(x))
 ∀x (FromThiWeCanDeduceThatSomeCrocodile(x) → NotAmphibian(x))
","forall x (animalthat(x) implies reptilenotanamphibian(x))
 forall x (it(x) implies knownthataportionofcrocodilereptile(x))
 forall x (fromthiwecandeducethatsomecrocodile(x) implies notamphibian(x))
","[@every *x [(animalthat[(?x)]  reptilenotanamphibian[(?x)])]
 @every *x [(it[(?x)]  knownthataportionofcrocodilereptile[(?x)])]
 @every *x [(fromthiwecandeducethatsomecrocodile[(?x)]  notamphibian[(?x)])]
]","forall (animalthat(x) -: reptilenotanamphibian(x))
 forall (it(x) -: knownthataportionofcrocodilereptile(x))
 forall (fromthiwecandeducethatsomecrocodile(x) -: notamphibian(x))
",-(+A0-+R0)-(+I0-+K0)-(+F0-+N0),"all:x (animalthat(x) :- reptilenotanamphibian(x))
 all:x (it(x) :- knownthataportionofcrocodilereptile(x))
 all:x (fromthiwecandeducethatsomecrocodile(x) :- notamphibian(x))
",categorical
7a442090-27f1-4565-b453-2183e6a605ea,Every single doctor is a professional. Anything that is an engineer is also a professional. Some engineers fail to be doctors.,False,True,"∀x (SingleDoctor(x) → Professional(x))
 ∀x (AnythingThat(x) → EngineerAlsoAProfessional(x))
 ∀x (EngineerFailToBeDoctor(x))
","forall x (singledoctor(x) implies professional(x))
 forall x (anythingthat(x) implies engineeralsoaprofessional(x))
 forall x (engineerfailtobedoctor(x))
","[@every *x [(singledoctor[(?x)]  professional[(?x)])]
 @every *x [(anythingthat[(?x)]  engineeralsoaprofessional[(?x)])]
 @every *x [(engineerfailtobedoctor[(?x)])]
]","forall (singledoctor(x) -: professional(x))
 forall (anythingthat(x) -: engineeralsoaprofessional(x))
 forall (engineerfailtobedoctor(x))
",-(+S0-+P0)-(+A0-+E0)-(+E0),"all:x (singledoctor(x) :- professional(x))
 all:x (anythingthat(x) :- engineeralsoaprofessional(x))
 all:x (engineerfailtobedoctor(x))
",categorical
c185453e-1e55-4186-a79b-4adf21c75a83,Every single car has wheels. Every single bicycle has wheels. It follows that all bicycles are cars.,False,False,"∀x (SingleCarHasWheel(x))
 ∀x (SingleBicycleHasWheel(x))
 ∀x (Bicycle(x) → Car(x))
","forall x (singlecarhaswheel(x))
 forall x (singlebicyclehaswheel(x))
 forall x (bicycle(x) implies car(x))
","[@every *x [(singlecarhaswheel[(?x)])]
 @every *x [(singlebicyclehaswheel[(?x)])]
 @every *x [(bicycle[(?x)]  car[(?x)])]
]","forall (singlecarhaswheel(x))
 forall (singlebicyclehaswheel(x))
 forall (bicycle(x) -: car(x))
",-(+S0)-(+S0)-(+B0-+C0),"all:x (singlecarhaswheel(x))
 all:x (singlebicyclehaswheel(x))
 all:x (bicycle(x) :- car(x))
",categorical
da09c581-be6d-4d5e-952c-94c944e8a751,"Every fruit is an object that contains seeds. Without exception, all apples are fruits. It can be concluded that every apple contains seeds.",True,True,"∀x (Fruit(x) → ObjectThatContainSeed(x))
 ∀x (WithoutExceptionAllApple(x) → Fruit(x))
 ∀x (ItCanBeConcludedThatEveryAppleContainSeed(x))
","forall x (fruit(x) implies objectthatcontainseed(x))
 forall x (withoutexceptionallapple(x) implies fruit(x))
 forall x (itcanbeconcludedthateveryapplecontainseed(x))
","[@every *x [(fruit[(?x)]  objectthatcontainseed[(?x)])]
 @every *x [(withoutexceptionallapple[(?x)]  fruit[(?x)])]
 @every *x [(itcanbeconcludedthateveryapplecontainseed[(?x)])]
]","forall (fruit(x) -: objectthatcontainseed(x))
 forall (withoutexceptionallapple(x) -: fruit(x))
 forall (itcanbeconcludedthateveryapplecontainseed(x))
",-(+F0-+O0)-(+W0-+F0)-(+I0),"all:x (fruit(x) :- objectthatcontainseed(x))
 all:x (withoutexceptionallapple(x) :- fruit(x))
 all:x (itcanbeconcludedthateveryapplecontainseed(x))
",categorical
0c88cde4-2b57-4056-8871-e3d64cad89da,Every plant is a living thing. Anything that is an animal is a living thing. It is therefore the case that all animals are plants.,False,False,"∀x (Plant(x) → LivingThing(x))
 ∀x (AnythingThat(x) → AnimalALivingThing(x))
 ∀x (It(x) → Thing(x))
 ∀x (CaseThatAllAnimal(x) → Plant(x))
","forall x (plant(x) implies livingthing(x))
 forall x (anythingthat(x) implies animalalivingthing(x))
 forall x (it(x) implies thing(x))
 forall x (casethatallanimal(x) implies plant(x))
","[@every *x [(plant[(?x)]  livingthing[(?x)])]
 @every *x [(anythingthat[(?x)]  animalalivingthing[(?x)])]
 @every *x [(it[(?x)]  thing[(?x)])]
 @every *x [(casethatallanimal[(?x)]  plant[(?x)])]
]","forall (plant(x) -: livingthing(x))
 forall (anythingthat(x) -: animalalivingthing(x))
 forall (it(x) -: thing(x))
 forall (casethatallanimal(x) -: plant(x))
",-(+P0-+L0)-(+A0-+A0)-(+I0-+T0)-(+C0-+P0),"all:x (plant(x) :- livingthing(x))
 all:x (anythingthat(x) :- animalalivingthing(x))
 all:x (it(x) :- thing(x))
 all:x (casethatallanimal(x) :- plant(x))
",categorical
b601c0d3-7033-4d4a-a8ab-59ac4fe4a4c8,"Every object that is a living thing is an object with mass. All humans are objects with mass. Consequently, every single human is a living thing.",False,True,"∀x (ObjectThat(x) → LivingThingAnObjectWithMas(x))
 ∀x (Human(x) → ObjectWithMas(x))
 ∀x (EverySingleHuman(x) → LivingThing(x))
","forall x (objectthat(x) implies livingthinganobjectwithmas(x))
 forall x (human(x) implies objectwithmas(x))
 forall x (everysinglehuman(x) implies livingthing(x))
","[@every *x [(objectthat[(?x)]  livingthinganobjectwithmas[(?x)])]
 @every *x [(human[(?x)]  objectwithmas[(?x)])]
 @every *x [(everysinglehuman[(?x)]  livingthing[(?x)])]
]","forall (objectthat(x) -: livingthinganobjectwithmas(x))
 forall (human(x) -: objectwithmas(x))
 forall (everysinglehuman(x) -: livingthing(x))
",-(+O0-+L0)-(+H0-+O0)-(+E0-+L0),"all:x (objectthat(x) :- livingthinganobjectwithmas(x))
 all:x (human(x) :- objectwithmas(x))
 all:x (everysinglehuman(x) :- livingthing(x))
",categorical
ca77844f-fa81-48ad-9013-ac9ab5be20e0,It is the case that no flying animal is a penguin. Anything that is a penguin is also a bird. It necessarily follows that certain birds are not flying animals.,True,True,"∀x (It(x) → CaseThatNoFlyingAnimalAPenguin(x))
 ∀x (AnythingThat(x) → PenguinAlsoABird(x))
 ∀x (ItNecessarilyFollowThatCertainBird(x) → NotFlyingAnimal(x))
","forall x (it(x) implies casethatnoflyinganimalapenguin(x))
 forall x (anythingthat(x) implies penguinalsoabird(x))
 forall x (itnecessarilyfollowthatcertainbird(x) implies notflyinganimal(x))
","[@every *x [(it[(?x)]  casethatnoflyinganimalapenguin[(?x)])]
 @every *x [(anythingthat[(?x)]  penguinalsoabird[(?x)])]
 @every *x [(itnecessarilyfollowthatcertainbird[(?x)]  notflyinganimal[(?x)])]
]","forall (it(x) -: casethatnoflyinganimalapenguin(x))
 forall (anythingthat(x) -: penguinalsoabird(x))
 forall (itnecessarilyfollowthatcertainbird(x) -: notflyinganimal(x))
",-(+I0-+C0)-(+A0-+P0)-(+I0-+N0),"all:x (it(x) :- casethatnoflyinganimalapenguin(x))
 all:x (anythingthat(x) :- penguinalsoabird(x))
 all:x (itnecessarilyfollowthatcertainbird(x) :- notflyinganimal(x))
",categorical
940e3b1d-dd3d-4119-a379-178a8b6f8397,"Every single mammal is an insect. There are no insects which are dogs. Based on this, it must be the case that some dogs are not mammals.",True,False,"∀x (SingleMammal(x) → Insect(x))
 ∃x (NoInsectWhich(x) ∧ Dog(x))
 ∀x (BasedOnThiItMustBeTheCaseThatSomeDog(x) → NotMammal(x))
","forall x (singlemammal(x) implies insect(x))
 exists x (noinsectwhich(x) and dog(x))
 forall x (basedonthiitmustbethecasethatsomedog(x) implies notmammal(x))
","[@every *x [(singlemammal[(?x)]  insect[(?x)])]
 *x [(noinsectwhich[(?x)]  dog[(?x)])]
 @every *x [(basedonthiitmustbethecasethatsomedog[(?x)]  notmammal[(?x)])]
]","forall (singlemammal(x) -: insect(x))
  (noinsectwhich(x) , dog(x))
 forall (basedonthiitmustbethecasethatsomedog(x) -: notmammal(x))
",-(+S0-+I0)+(+N1++D1)-(+B0-+N0),"all:x (singlemammal(x) :- insect(x))
 x (noinsectwhich(x) & dog(x))
 all:x (basedonthiitmustbethecasethatsomedog(x) :- notmammal(x))
",categorical
98fda6b1-7e7b-48ea-9307-e27dfba67bb2,Every dog is an animal. There are no felines that are canines. It is the case that no cat is a dog.,False,True,"∀x (Dog(x) → Animal(x))
 ∃x (NoFelineThat(x) ∧ Canine(x))
 ∀x (It(x) → CaseThatNoCatADog(x))
","forall x (dog(x) implies animal(x))
 exists x (nofelinethat(x) and canine(x))
 forall x (it(x) implies casethatnocatadog(x))
","[@every *x [(dog[(?x)]  animal[(?x)])]
 *x [(nofelinethat[(?x)]  canine[(?x)])]
 @every *x [(it[(?x)]  casethatnocatadog[(?x)])]
]","forall (dog(x) -: animal(x))
  (nofelinethat(x) , canine(x))
 forall (it(x) -: casethatnocatadog(x))
",-(+D0-+A0)+(+N1++C1)-(+I0-+C0),"all:x (dog(x) :- animal(x))
 x (nofelinethat(x) & canine(x))
 all:x (it(x) :- casethatnocatadog(x))
",categorical
12,"All members of the class 'birds' possess wings. Every creature known as an 'eagle' is observed to have wings. Consequently, every creature identified as an eagle is, without exception, a bird.",False,True,"∀x (MemberOfTheClasBird(x) → Wing(x))
 ∀x (CreatureKnownAsAnEagle(x) → ObservedToHaveWing(x))
 ∀x (EveryCreatureIdentifiedAsAnEagle(x) → WithoutExceptionABird(x))
","forall x (memberoftheclasbird(x) implies wing(x))
 forall x (creatureknownasaneagle(x) implies observedtohavewing(x))
 forall x (everycreatureidentifiedasaneagle(x) implies withoutexceptionabird(x))
","[@every *x [(memberoftheclasbird[(?x)]  wing[(?x)])]
 @every *x [(creatureknownasaneagle[(?x)]  observedtohavewing[(?x)])]
 @every *x [(everycreatureidentifiedasaneagle[(?x)]  withoutexceptionabird[(?x)])]
]","forall (memberoftheclasbird(x) -: wing(x))
 forall (creatureknownasaneagle(x) -: observedtohavewing(x))
 forall (everycreatureidentifiedasaneagle(x) -: withoutexceptionabird(x))
",-(+M0-+W0)-(+C0-+O0)-(+E0-+W0),"all:x (memberoftheclasbird(x) :- wing(x))
 all:x (creatureknownasaneagle(x) :- observedtohavewing(x))
 all:x (everycreatureidentifiedasaneagle(x) :- withoutexceptionabird(x))
",categorical
2b14c9c4-7150-4fcc-afdf-274eefa46c96,"No spoons are forks. All things that are ladles are spoons. Therefore, some things that are ladles are not forks.",True,True,"∀x (Spoon(x) → ¬Fork(x))
 ∀x (ThingThat(x) → LadleSpoon(x))
 ∀x (SomeThingThat(x) → LadleNotFork(x))
","forall x (spoon(x) implies not fork(x))
 forall x (thingthat(x) implies ladlespoon(x))
 forall x (somethingthat(x) implies ladlenotfork(x))
","[@every *x [(spoon[(?x)]  ~fork[(?x)])]
 @every *x [(thingthat[(?x)]  ladlespoon[(?x)])]
 @every *x [(somethingthat[(?x)]  ladlenotfork[(?x)])]
]","forall (spoon(x) -: notfork(x))
 forall (thingthat(x) -: ladlespoon(x))
 forall (somethingthat(x) -: ladlenotfork(x))
",-(+S0--+F0)-(+T0-+L0)-(+S0-+L0),"all:x (spoon(x) :- ~fork(x))
 all:x (thingthat(x) :- ladlespoon(x))
 all:x (somethingthat(x) :- ladlenotfork(x))
",categorical
35ecf751-bb19-4329-ad37-1087d9fe2a0a,Every car is a motorized vehicle. At least one bicycle is not a motorized vehicle. Not all bicycles can be considered cars.,False,True,"∀x (Car(x) → MotorizedVehicle(x))
 ∀x (AtLeastOneBicycle(x) → NotAMotorizedVehicle(x))
 ∀x (NotAllBicycleCanBeConsideredCar(x))
","forall x (car(x) implies motorizedvehicle(x))
 forall x (atleastonebicycle(x) implies notamotorizedvehicle(x))
 forall x (notallbicyclecanbeconsideredcar(x))
","[@every *x [(car[(?x)]  motorizedvehicle[(?x)])]
 @every *x [(atleastonebicycle[(?x)]  notamotorizedvehicle[(?x)])]
 @every *x [(notallbicyclecanbeconsideredcar[(?x)])]
]","forall (car(x) -: motorizedvehicle(x))
 forall (atleastonebicycle(x) -: notamotorizedvehicle(x))
 forall (notallbicyclecanbeconsideredcar(x))
",-(+C0-+M0)-(+A0-+N0)-(+N0),"all:x (car(x) :- motorizedvehicle(x))
 all:x (atleastonebicycle(x) :- notamotorizedvehicle(x))
 all:x (notallbicyclecanbeconsideredcar(x))
",categorical
44dc4bd3-0d89-4d86-94f8-775692c4125c,Every nurse is a healthcare professional. Not a single teacher is a healthcare professional. A part of the population of teachers are not nurses.,True,True,"∀x (Nurse(x) → HealthcareProfessional(x))
 ∀x (Teacher(x) → ¬HealthcareProfessional(x))
 ∀x (PartOfThePopulationOfTeacher(x) → NotNurse(x))
","forall x (nurse(x) implies healthcareprofessional(x))
 forall x (teacher(x) implies not healthcareprofessional(x))
 forall x (partofthepopulationofteacher(x) implies notnurse(x))
","[@every *x [(nurse[(?x)]  healthcareprofessional[(?x)])]
 @every *x [(teacher[(?x)]  ~healthcareprofessional[(?x)])]
 @every *x [(partofthepopulationofteacher[(?x)]  notnurse[(?x)])]
]","forall (nurse(x) -: healthcareprofessional(x))
 forall (teacher(x) -: nothealthcareprofessional(x))
 forall (partofthepopulationofteacher(x) -: notnurse(x))
",-(+N0-+H0)-(+T0--+H0)-(+P0-+N0),"all:x (nurse(x) :- healthcareprofessional(x))
 all:x (teacher(x) :- ~healthcareprofessional(x))
 all:x (partofthepopulationofteacher(x) :- notnurse(x))
",categorical
10c004f6-6468-4756-a2bb-cf97b0f34a89,Every single dog is an animal. Anything that is a cat is an animal. It follows that a few cats are dogs.,False,False,"∀x (SingleDog(x) → Animal(x))
 ∀x (AnythingThat(x) → CatAnAnimal(x))
 ∀x (FewCat(x) → Dog(x))
","forall x (singledog(x) implies animal(x))
 forall x (anythingthat(x) implies catananimal(x))
 forall x (fewcat(x) implies dog(x))
","[@every *x [(singledog[(?x)]  animal[(?x)])]
 @every *x [(anythingthat[(?x)]  catananimal[(?x)])]
 @every *x [(fewcat[(?x)]  dog[(?x)])]
]","forall (singledog(x) -: animal(x))
 forall (anythingthat(x) -: catananimal(x))
 forall (fewcat(x) -: dog(x))
",-(+S0-+A0)-(+A0-+C0)-(+F0-+D0),"all:x (singledog(x) :- animal(x))
 all:x (anythingthat(x) :- catananimal(x))
 all:x (fewcat(x) :- dog(x))
",categorical
82c35dfc-be1a-4fff-aaa9-454da55392ae,Every single flower is a plant. Any and all roses are also plants. This implies that all roses are flowers.,False,True,"∀x (SingleFlower(x) → Plant(x))
 ∀x (AndAllRose(x) → AlsoPlant(x))
 ∀x (ThiImplieThatAllRose(x) → Flower(x))
","forall x (singleflower(x) implies plant(x))
 forall x (andallrose(x) implies alsoplant(x))
 forall x (thiimpliethatallrose(x) implies flower(x))
","[@every *x [(singleflower[(?x)]  plant[(?x)])]
 @every *x [(andallrose[(?x)]  alsoplant[(?x)])]
 @every *x [(thiimpliethatallrose[(?x)]  flower[(?x)])]
]","forall (singleflower(x) -: plant(x))
 forall (andallrose(x) -: alsoplant(x))
 forall (thiimpliethatallrose(x) -: flower(x))
",-(+S0-+P0)-(+A0-+A0)-(+T0-+F0),"all:x (singleflower(x) :- plant(x))
 all:x (andallrose(x) :- alsoplant(x))
 all:x (thiimpliethatallrose(x) :- flower(x))
",categorical
930de84a-a92b-430d-893f-263036dbffec,There are some vehicles that are machines. Every single car is a vehicle. It is therefore the case that every car is a machine.,False,True,"∃x (VehicleThat(x) ∧ Machine(x))
 ∀x (SingleCar(x) → Vehicle(x))
 ∀x (It(x) → Thing(x))
 ∀x (CaseThatEveryCar(x) → Machine(x))
","exists x (vehiclethat(x) and machine(x))
 forall x (singlecar(x) implies vehicle(x))
 forall x (it(x) implies thing(x))
 forall x (casethateverycar(x) implies machine(x))
","[*x [(vehiclethat[(?x)]  machine[(?x)])]
 @every *x [(singlecar[(?x)]  vehicle[(?x)])]
 @every *x [(it[(?x)]  thing[(?x)])]
 @every *x [(casethateverycar[(?x)]  machine[(?x)])]
]"," (vehiclethat(x) , machine(x))
 forall (singlecar(x) -: vehicle(x))
 forall (it(x) -: thing(x))
 forall (casethateverycar(x) -: machine(x))
",+(+V1++M1)-(+S0-+V0)-(+I0-+T0)-(+C0-+M0),"x (vehiclethat(x) & machine(x))
 all:x (singlecar(x) :- vehicle(x))
 all:x (it(x) :- thing(x))
 all:x (casethateverycar(x) :- machine(x))
",categorical
3a99d768-f046-4aff-a9fd-78b6abed373a,"There is no plant that is a rock. Some of the rocks are flowers. Therefore, some flowers are not plants.",True,False,"∀x (There(x) → NoPlantThatARock(x))
 ∃x (OfTheRock(x) ∧ Flower(x))
 ∀x (SomeFlower(x) → NotPlant(x))
","forall x (there(x) implies noplantthatarock(x))
 exists x (oftherock(x) and flower(x))
 forall x (someflower(x) implies notplant(x))
","[@every *x [(there[(?x)]  noplantthatarock[(?x)])]
 *x [(oftherock[(?x)]  flower[(?x)])]
 @every *x [(someflower[(?x)]  notplant[(?x)])]
]","forall (there(x) -: noplantthatarock(x))
  (oftherock(x) , flower(x))
 forall (someflower(x) -: notplant(x))
",-(+T0-+N0)+(+O1++F1)-(+S0-+N0),"all:x (there(x) :- noplantthatarock(x))
 x (oftherock(x) & flower(x))
 all:x (someflower(x) :- notplant(x))
",categorical
36fdea7c-f8c5-4b3e-9989-7ef62a3e4cec,"There are no dogs that are cats. Everything that is a bird is a dog. Thus, every bird is a cat.",False,False,"∃x (NoDogThat(x) ∧ Cat(x))
 ∀x (EverythingThat(x) → BirdADog(x))
 ∀x (EveryBird(x) → Cat(x))
","exists x (nodogthat(x) and cat(x))
 forall x (everythingthat(x) implies birdadog(x))
 forall x (everybird(x) implies cat(x))
","[*x [(nodogthat[(?x)]  cat[(?x)])]
 @every *x [(everythingthat[(?x)]  birdadog[(?x)])]
 @every *x [(everybird[(?x)]  cat[(?x)])]
]"," (nodogthat(x) , cat(x))
 forall (everythingthat(x) -: birdadog(x))
 forall (everybird(x) -: cat(x))
",+(+N1++C1)-(+E0-+B0)-(+E0-+C0),"x (nodogthat(x) & cat(x))
 all:x (everythingthat(x) :- birdadog(x))
 all:x (everybird(x) :- cat(x))
",categorical
94961071-4c98-4f16-a4a5-a1740f7385ea,All things that are tigers are felines. All things that are cats are felines. It can be deduced that there are cats that are tigers.,False,True,"∀x (ThingThat(x) → TigerFeline(x))
 ∀x (ThingThat(x) → CatFeline(x))
 ∀x (ItCanBeDeducedThatThere(x) → CatThatTiger(x))
","forall x (thingthat(x) implies tigerfeline(x))
 forall x (thingthat(x) implies catfeline(x))
 forall x (itcanbededucedthatthere(x) implies catthattiger(x))
","[@every *x [(thingthat[(?x)]  tigerfeline[(?x)])]
 @every *x [(thingthat[(?x)]  catfeline[(?x)])]
 @every *x [(itcanbededucedthatthere[(?x)]  catthattiger[(?x)])]
]","forall (thingthat(x) -: tigerfeline(x))
 forall (thingthat(x) -: catfeline(x))
 forall (itcanbededucedthatthere(x) -: catthattiger(x))
",-(+T0-+T0)-(+T0-+C0)-(+I0-+C0),"all:x (thingthat(x) :- tigerfeline(x))
 all:x (thingthat(x) :- catfeline(x))
 all:x (itcanbededucedthatthere(x) :- catthattiger(x))
",categorical
5e28ca3b-7365-4519-aefc-6b8ad8270ff6,"There exist creatures which are sharks that are not creatures that leave in water. Every shark is a fish. Consequently, it follows that some fish are not creatures that leave in water.",True,False,"∃x (CreatureWhich(x) ∧ SharkThatNotCreatureThatLeaveInWater(x))
 ∀x (Shark(x) → Fish(x))
 ∀x (ItFollowThatSomeFish(x) → NotCreatureThatLeaveInWater(x))
","exists x (creaturewhich(x) and sharkthatnotcreaturethatleaveinwater(x))
 forall x (shark(x) implies fish(x))
 forall x (itfollowthatsomefish(x) implies notcreaturethatleaveinwater(x))
","[*x [(creaturewhich[(?x)]  sharkthatnotcreaturethatleaveinwater[(?x)])]
 @every *x [(shark[(?x)]  fish[(?x)])]
 @every *x [(itfollowthatsomefish[(?x)]  notcreaturethatleaveinwater[(?x)])]
]"," (creaturewhich(x) , sharkthatnotcreaturethatleaveinwater(x))
 forall (shark(x) -: fish(x))
 forall (itfollowthatsomefish(x) -: notcreaturethatleaveinwater(x))
",+(+C1++S1)-(+S0-+F0)-(+I0-+N0),"x (creaturewhich(x) & sharkthatnotcreaturethatleaveinwater(x))
 all:x (shark(x) :- fish(x))
 all:x (itfollowthatsomefish(x) :- notcreaturethatleaveinwater(x))
",categorical
b3b36ad2-d5c0-4e89-834d-65bb2d69c3c4,"There are no rocks that can be classified as plants. Some granite is included in the category of rocks. Consequently, it follows that some granite is not plants.",True,True,"∀x (There(x) → NoRockThatCanBeClassifiedAsPlant(x))
 ∀x (Granite(x) → IncludedInTheCategoryOfRock(x))
 ∀x (ItFollowThatSomeGranite(x) → NotPlant(x))
","forall x (there(x) implies norockthatcanbeclassifiedasplant(x))
 forall x (granite(x) implies includedinthecategoryofrock(x))
 forall x (itfollowthatsomegranite(x) implies notplant(x))
","[@every *x [(there[(?x)]  norockthatcanbeclassifiedasplant[(?x)])]
 @every *x [(granite[(?x)]  includedinthecategoryofrock[(?x)])]
 @every *x [(itfollowthatsomegranite[(?x)]  notplant[(?x)])]
]","forall (there(x) -: norockthatcanbeclassifiedasplant(x))
 forall (granite(x) -: includedinthecategoryofrock(x))
 forall (itfollowthatsomegranite(x) -: notplant(x))
",-(+T0-+N0)-(+G0-+I0)-(+I0-+N0),"all:x (there(x) :- norockthatcanbeclassifiedasplant(x))
 all:x (granite(x) :- includedinthecategoryofrock(x))
 all:x (itfollowthatsomegranite(x) :- notplant(x))
",categorical
f604bd06-9e07-46d3-8554-16cc2b4fbb33,Everything that is a dog is an animal. Everything that is a cat is an animal. All felines are canines.,False,False,"∀x (EverythingThat(x) → DogAnAnimal(x))
 ∀x (EverythingThat(x) → CatAnAnimal(x))
 ∀x (Feline(x) → Canine(x))
","forall x (everythingthat(x) implies dogananimal(x))
 forall x (everythingthat(x) implies catananimal(x))
 forall x (feline(x) implies canine(x))
","[@every *x [(everythingthat[(?x)]  dogananimal[(?x)])]
 @every *x [(everythingthat[(?x)]  catananimal[(?x)])]
 @every *x [(feline[(?x)]  canine[(?x)])]
]","forall (everythingthat(x) -: dogananimal(x))
 forall (everythingthat(x) -: catananimal(x))
 forall (feline(x) -: canine(x))
",-(+E0-+D0)-(+E0-+C0)-(+F0-+C0),"all:x (everythingthat(x) :- dogananimal(x))
 all:x (everythingthat(x) :- catananimal(x))
 all:x (feline(x) :- canine(x))
",categorical
